contig,position,is_known_mod,mod_type,n_native,n_ivt,raw_knn_native_mean,raw_knn_native_median,raw_knn_native_min,raw_knn_native_max,raw_knn_ivt_mean,raw_knn_ivt_median,mw_pval,rank_biserial,overlap_fraction,cal_knn_native_mean,cal_knn_ivt_mean,hmm_native_mean,hmm_ivt_mean,gate_weight,mixture_pi,mixture_null_gate,p_mod_raw_native_mean,z_score_native_mean
ecoli16S,45,False,unmod,18,34,0.356276119514553,0.2975461096047091,0.0,0.7065470809353578,0.4212601494404556,0.4244947611226366,0.8343088774018561,0.1633986928104575,0.5816993464052288,0.3206209790962235,0.24022031017241877,1.5017285205346194e-08,8.685275416147159e-14,0.9999998181175147,0.3603981104851997,False,0.3810452407458419,3.297679514169251
ecoli16S,46,False,unmod,17,34,0.31904586844547417,0.3091997395394481,0.0,0.706637791705756,0.2523822058289556,0.1589476936280278,0.09520424450851939,-0.22837370242214527,0.39100346020761245,0.0,0.0,1.9071093507369576e-06,4.248219937546895e-11,0.9999999980934244,0.4515603311036663,False,0.45962120328195266,6.950801455711099
ecoli16S,47,False,unmod,18,34,0.41130211548571405,0.42642722217009826,0.14133938110323963,0.7211765165594202,0.43193066938886787,0.4168215997977768,0.4961633661630215,-0.0032679738562091387,0.49836601307189543,0.32673186243835617,0.15072561098868337,3.403045756079577e-06,1.8803075121872984e-10,0.011383441345976355,2.087789468238606e-06,True,0.4652928415632276,0.0853593059091842
ecoli16S,48,False,unmod,18,34,0.4858461722005721,0.49819737700910877,0.2839434882888393,0.7156919936534413,0.45039500271760075,0.44184879490630796,0.1656911225981439,-0.16666666666666674,0.4166666666666667,0.3835930985702158,0.062298644218804725,1.0857755729907031e-08,2.3618475080160228e-11,0.995023706805095,0.1885913227146092,False,0.2608831541133466,0.5668546747522749
ecoli16S,49,False,unmod,18,34,0.38093080378198463,0.41556891598960194,0.15579542312621453,0.7228575190730944,0.4320619910297676,0.4280824751310535,0.9093536961405322,0.22549019607843135,0.6127450980392157,0.0,0.0,1.5482313088076655e-14,5.690593885378228e-17,0.9985966738591248,0.18143126696517942,False,0.23212841708690002,0.7235050342967297
ecoli16S,50,False,unmod,18,34,0.24743761995617486,0.2146562096683396,0.0,0.5926165247402301,0.3015100134683781,0.2845162504246047,0.9062672785449102,0.2222222222222222,0.6160130718954249,0.0,0.0,1.4445982778528818e-16,8.323196359546701e-19,0.9999975101852664,0.30806599628297193,False,0.34504752056515936,2.818867311817356
ecoli16S,51,False,unmod,18,34,0.43361745495723386,0.42973339434138424,0.0,0.717807510059793,0.35364857729130794,0.2845275813821106,0.10213270954127546,-0.2173202614379084,0.39215686274509803,0.0,0.0,2.5287762840748854e-16,9.925935772536935e-17,0.9999353629357616,0.24293315849567154,False,0.2869897001012701,2.531052704146838
ecoli16S,52,False,unmod,18,34,0.43529348131163076,0.42533490985198824,0.1430789589691004,0.7152514219179004,0.4506167473843814,0.42891263727541806,0.7015778408906929,0.08823529411764708,0.5441176470588235,0.3719788600207552,0.19769120110868682,1.4822939515481396e-14,5.639606992889482e-15,0.8377682841686519,0.1566152588268634,False,0.24614558448889706,0.11875386772852815
ecoli16S,53,False,unmod,18,34,0.31907710428134656,0.28879179381160414,0.13693211407316086,0.5662880673036693,0.3730014809701869,0.348407545492671,0.8571280950114566,0.1797385620915033,0.5898692810457516,0.0,0.0,2.0797730579772018e-16,9.877192943671349e-17,0.9999999999993558,0.613942553325609,False,0.5951161781609533,13.11516497902883
ecoli16S,54,False,unmod,18,34,0.34424885004092237,0.2934831985500081,0.0,0.727774375155344,0.40389311413828743,0.4185973580098442,0.7586815874164272,0.11764705882352944,0.5588235294117647,0.0,0.0,1.3718983343603654e-16,1.418040210261727e-17,0.26926946993826634,0.0991162318918576,True,0.42665848234801307,0.4027825577845776
ecoli16S,55,False,unmod,18,33,0.3166712253719229,0.29426008630089295,0.12082914987707116,0.5704418571433294,0.39689862745614063,0.4178891546520017,0.9437083670033415,0.26936026936026936,0.6346801346801347,0.26910513740928743,0.029706607586348716,6.659200152976185e-13,1.756804958249374e-15,0.9992771215399943,0.1946309263077816,False,0.262433913818515,2.3816848584983705
ecoli16S,56,False,unmod,19,32,0.299148898566062,0.4121666431528559,0.0,0.44315922824371445,0.38932062542816526,0.40983298272127855,0.9501431026107581,0.2763157894736842,0.6381578947368421,0.0,0.0,4.587375740668599e-09,4.884800478956871e-13,0.9999994836068269,0.33952794215255955,False,0.3819506159961981,1.6873448258530777
ecoli16S,57,False,unmod,18,33,0.3039572663335505,0.2848840132336214,0.140057759109112,0.5826113824845784,0.45969601153223383,0.43785302498757805,0.999729086162737,0.5892255892255892,0.7946127946127947,0.6211488092525963,0.3749263436593284,3.447304200474732e-11,2.6706172182877303e-16,0.9999897282260811,0.27972201121537327,False,0.33691465185461894,6.117316158551129
ecoli16S,58,False,unmod,17,32,0.3024474351234088,0.26525843156440765,0.12273780284359703,0.6280239429308189,0.23817088369063144,0.21749560952480546,0.1694908714159084,-0.1691176470588236,0.41544117647058826,0.0,0.0,8.150728711072375e-08,3.358798205891912e-11,0.9999999998755611,0.5061666186785782,False,0.5053643281566591,7.625260424979185
ecoli16S,59,False,unmod,16,32,0.3529610373542025,0.28994104681923233,0.13826779246983867,0.6072359263256264,0.33782064060730305,0.29790597037428307,0.4521264325878015,-0.0234375,0.48828125,0.2984274642922875,0.14630958335671976,4.101794098412697e-12,1.0302347570437604e-14,0.9999958115229416,0.29766338422755123,False,0.3309876428121226,2.6152796485822445
ecoli16S,60,False,unmod,18,32,0.30188961831200456,0.2869944250893271,0.0,0.717202196649717,0.2959020065238185,0.276164680802145,0.36171899780814537,-0.0625,0.4739583333333333,0.0,0.0,1.910655697411064e-16,7.698173579705636e-17,0.9999999589739906,0.39018125601548975,False,0.4135314052238856,2.155162623353077
ecoli16S,61,False,unmod,18,33,0.36083460514672216,0.29192165812435006,0.13310667209693616,0.7302335230723551,0.3268554102576112,0.29437357696428157,0.42572608939263556,-0.03367003367003374,0.4831649831649832,0.11061518912021727,1.8146304951553808e-106,2.8225647546085943e-14,1.9586441430815313e-22,0.9999996566930365,0.3476928167916188,False,0.3874587316386079,2.983898011295403
ecoli16S,62,False,unmod,19,33,0.420835529335987,0.43090111472664494,0.12977015380916557,0.7350201011874591,0.39698162836351775,0.2868604391009305,0.3805465280564829,-0.05263157894736836,0.47368421052631576,0.0,0.0,5.072794117026363e-17,1.1539155267183526e-25,0.9999997632597052,0.3551260485847112,False,0.3823686033716588,2.6426096551849243
ecoli16S,63,False,unmod,18,33,0.3136301294136356,0.2883768042345906,0.0,0.585804632155276,0.34513312290440906,0.28247432512546433,0.5470712170251444,0.01851851851851849,0.51010101010101,0.0,0.0,1.5067669211106674e-22,1.395027031315596e-25,0.9999610978195839,0.2530884271585788,False,0.3030384676372339,3.8796174648286157
ecoli16S,64,False,unmod,17,33,0.3475919131737676,0.4144141335413042,0.0,0.5669104116655035,0.3637452709896814,0.40984358881360017,0.5,-0.0017825311942958333,0.49910873440285203,0.0,0.0,3.9580975203567312e-22,4.0745009913941503e-23,0.02851662462849478,0.019811204391869765,True,0.37614627539118445,-0.15675615872543797
ecoli16S,65,False,unmod,18,29,0.3340757006799715,0.277782343105342,0.0,0.7220861505264446,0.28199021857884304,0.2861046428477815,0.3672264142209346,-0.06130268199233724,0.46934865900383144,0.0,0.0,1.3390702483939488e-16,1.6636312600626193e-17,0.9999488585037688,0.24761859987879153,False,0.29104854455601864,1.3325115055327337
ecoli16S,66,False,unmod,19,32,0.3257128711478061,0.2837765482818623,0.14179290578238224,0.5692724235073149,0.3755347020737022,0.30885012307261317,0.9481060204246632,0.2730263157894737,0.6365131578947368,0.2607950540895377,0.04620250790408079,3.9022540681441354e-14,9.82326713383218e-16,0.9827433254383835,0.1895973567760414,False,0.25391750806607377,0.928472140138057
ecoli16S,67,False,unmod,19,33,0.3410236975812476,0.28191807261614055,0.13886665317806646,0.5706631227778136,0.40941875230752606,0.4276322373025311,0.9629721132352004,0.29824561403508776,0.6491228070175439,0.0,0.0,1.2687424693147236e-16,1.4619825251732517e-17,0.5547661421421766,0.0565110049429461,False,0.3246244916042547,0.524596714970109
ecoli16S,68,False,unmod,19,34,0.3389650108977643,0.3075096477994945,0.13351476839383303,0.7032619257308474,0.3261799324290826,0.2882213119141608,0.4963004293151309,-0.003095975232198178,0.4984520123839009,0.0,0.0,2.0298043684051604e-20,8.739372067654138e-23,0.9999999993061006,0.47177764043087345,False,0.4809556587377493,4.547516667046241
ecoli16S,69,False,unmod,19,34,0.29139701087886,0.27392486019722506,0.1173566949859457,0.7244070638299736,0.30500846801878334,0.2825300996219336,0.7847260482636854,0.13003095975232193,0.565015479876161,0.0,0.0,1.3315596934597596e-18,7.32906581196356e-19,0.978484550038715,0.12638423539570925,False,0.22454997083775616,0.9406635217098795
ecoli16S,70,False,unmod,18,33,0.2692106359814057,0.2747283446290176,0.0,0.45661319557128544,0.3271569190960283,0.2946732338032928,0.903356516099887,0.2205387205387206,0.6111111111111112,0.48087107701154735,0.40896909712657503,3.2127755815350304e-15,1.752363929805616e-15,0.9999067522821428,0.23560315445381155,False,0.32347218928374205,2.946288416193116
ecoli16S,71,False,unmod,17,33,0.35638182473297736,0.3942352348814189,0.14362808520763215,0.5619103012394159,0.39236429410145235,0.42360265141906583,0.9050208279090715,0.22638146167557938,0.6131907308377896,0.0,0.0,1.9335722968561256e-18,7.368863443504009e-19,0.9676140666189377,0.11794218285305863,False,0.1915313977568116,0.7948191291695218
ecoli16S,72,False,unmod,18,34,0.441113662814857,0.429969187430891,0.09155972115271693,0.7203828596472694,0.38794293833285437,0.3603357815746274,0.08754640276626507,-0.23202614379084974,0.3839869281045752,0.0,0.0,5.834017579555458e-21,3.6436470308588575e-24,0.6239729983192022,0.06033958201164428,False,0.24592366775827867,0.2379167259993261
ecoli16S,73,False,unmod,17,34,0.3725569774281553,0.4251834770853894,0.14929200346310734,0.5805328727314831,0.4401336955186991,0.43234276039517655,0.9317051198713625,0.25605536332179935,0.6280276816608996,0.0,0.0,2.1516949255588073e-19,1.3574889305863498e-25,0.9998816475641078,0.25711589912930694,False,0.2952739032316706,0.8643507813650916
ecoli16S,74,False,unmod,17,33,0.30865211223522715,0.3024829589192465,0.0,0.5727556511640712,0.28839797666921446,0.2705992242021771,0.2002300098900619,-0.14795008912655971,0.43137254901960786,0.0,0.0,1.5481334191813107e-13,1.2907244250830974e-25,0.9818929006779601,0.1981136132409973,False,0.286202583058112,1.1813276027719617
ecoli16S,75,False,unmod,19,34,0.2408092450832495,0.14771967705457334,0.0,0.5940668517845491,0.32344867444435355,0.29499919589357443,0.9948971688461341,0.4272445820433437,0.7136222910216719,0.10499214428825224,4.241262063547217e-37,9.969515174701862e-08,1.478650277470257e-17,0.9999999896730124,0.41778753754020426,False,0.4315468153470297,1.8584184410091065
ecoli16S,76,False,unmod,16,32,0.28372285636663214,0.28294921284351876,0.13559644345944288,0.45293363347054805,0.33009485062488125,0.3032850388734781,0.8745566480322802,0.203125,0.6015625,0.0,0.0,4.063564195243353e-13,7.571260240639688e-18,0.9973763938642589,0.20039858515063602,False,0.2985793793045942,1.0671314676839414
ecoli16S,77,False,unmod,16,30,0.2779913595333529,0.2783919959446763,0.0,0.4520433684395715,0.40197939900313195,0.42374731168001206,0.998692720699085,0.5416666666666667,0.7708333333333334,0.5711768007065264,0.30756557242076177,1.0803328724371995e-09,5.90668062392878e-20,0.9995901650966688,0.2059869247129571,False,0.25319455473088975,1.5484804793702547
ecoli16S,78,False,unmod,16,28,0.4031630224073671,0.4370973479375376,0.13851468511994824,0.7248506579712954,0.28177722885814643,0.2791680005930793,0.014468408174239672,-0.4017857142857142,0.29910714285714285,0.3658849475701449,3.947885513778038e-84,1.8478348698447937e-08,2.4993575683390432e-19,0.9999999999998781,0.7291024647425282,False,0.6751157561298943,11.222952538361778
ecoli16S,79,False,unmod,17,33,0.5054891694500243,0.5665635112356064,0.14597136818034395,0.8580498052758232,0.39018014929060246,0.2981119944111823,0.04458266596524993,-0.29768270944741526,0.3511586452762923,0.0,0.0,2.4325241949512088e-14,4.9660806643349564e-20,0.9890461209365237,0.14006094637113214,False,0.2107903099670303,1.4778345160866844
ecoli16S,80,False,unmod,18,33,0.3475899167159521,0.2859274446471747,0.0,0.7088104526957836,0.2603645414479313,0.2719406066108986,0.08227983193503635,-0.23905723905723897,0.3838383838383838,0.0,0.0,3.2394112641831594e-20,1.1135121655771376e-21,0.9999999999993292,0.6138537953487623,False,0.5936569890023867,5.726622747732221
ecoli16S,81,False,unmod,19,35,0.3384736511881893,0.413280014000027,0.0,0.5935881251358258,0.43512189444364263,0.4283739190182986,0.9829657656642704,0.350375939849624,0.675187969924812,0.0,0.0,1.056301246460986e-17,4.430113417257331e-23,0.9899359431032354,0.14258576188013353,False,0.222541872597769,0.522542349699675
ecoli16S,82,False,unmod,20,35,0.24729880024244197,0.2804967878253647,0.0,0.5715652644730879,0.2474763262703499,0.24460978717570647,0.2669499422966176,-0.10285714285714276,0.45714285714285713,0.0,0.0,3.5750943513312486e-12,1.7168038721818393e-17,0.9999974661905138,0.30771568357171275,False,0.3422792529133714,3.5051580877278106
ecoli16S,83,False,unmod,20,35,0.3362852179731549,0.28782113085121747,0.0,0.6942431290335911,0.34462550512446727,0.2905194042393964,0.6971225502917376,0.08285714285714285,0.5414285714285715,0.277116946910429,0.23099659511768417,2.5740198212581393e-06,1.8248387133023238e-12,0.9999999999990081,0.6057703821217388,False,0.5879604353974128,6.4406633618563065
ecoli16S,84,False,unmod,19,35,0.24684774497241743,0.2807882420332015,0.0,0.44072368413544516,0.3361861882715712,0.290798187881527,0.9870591707914449,0.368421052631579,0.6842105263157895,0.40350183801025796,0.24694003242061235,0.015122053845038569,3.1899063701260014e-06,0.9999999814115094,0.40601462111165526,False,0.4287181905202659,2.556597884736311
ecoli16S,85,False,unmod,17,33,0.3042309254817302,0.2898306418312985,0.1290399963937523,0.6910724572343369,0.32823988996675246,0.3044366317093312,0.8372028665375322,0.1693404634581105,0.5846702317290553,0.3187762236789016,0.22404236819531256,2.552891358066872e-08,1.2065600451579554e-09,0.9999987654122516,0.32209544663483114,False,0.36368631507455235,5.495376653491067
ecoli16S,86,False,unmod,18,34,0.37563565070118393,0.42610753102398446,0.0,0.5708814815197857,0.4292917381653547,0.4318265658662005,0.8656310607733885,0.18627450980392157,0.5931372549019608,0.0,0.0,2.0231894791414646e-11,8.674176296756396e-13,0.9992017438253452,0.1926456483322095,False,0.24864164836076297,1.0837833333767928
